Customer ID,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
739248,M,29-10-1966,278.55,14-10-2023,Sellers-Stephens,Clothing
72121,M,23-10-1990,86.65,7/7/2023,Gomez-Keith,Clothing
48802,M,21-10-1996,674.44,26-04-2023,"Rodriguez, Gordon and Key",Electronics
435750,,31-10-1958,51.32,6/4/2023,Martinez Ltd,Cosmetic
7230,M,27-10-1972,227.56,15-08-2023,Doyle-Reed,Electronics
94049,M,31-10-1959,168.13,2/10/2023,"Hayes, Reyes and Gentry",Clothing
480261,M,28-10-1971,529.29,3/10/2023,"Anderson, Rivera and Summers",Electronics
16321,F,21-10-1998,978.58,15-04-2023,Chavez Inc,Travel
495810,M,24-10-1987,212.26,23-05-2023,Fitzgerald-Johnson,Clothing
601672,F,19-10-2005,71.87,17-08-2023,Kelly-Conrad,Cosmetic
882560,,26-10-1979,96.31,7/3/2023,Gentry-Young,Cosmetic
494257,F,27-10-1973,2253.51,24-02-2023,"Allen, Kane and Hall",Travel
504883,M,19-10-2004,371.88,28-02-2023,Glass-Armstrong,Market
17553,M,1/11/1953,252.64,28-04-2023,"Martin, Brown and Thompson",Travel
53915,,27-10-1972,27.58,16-09-2023,Thompson PLC,Clothing
407213,M,31-10-1956,253.25,13-06-2023,Vaughn-Hall,Market
670819,F,30-10-1963,71.98,13-01-2023,Campbell Inc,Clothing
63240,F,28-10-1968,337.67,5/1/2023,Harvey and Sons,Market
50678,F,19-10-2004,10.72,19-02-2023,"Roy, Mathis and Sanchez",Restaurant
217695,F,21-10-1996,106.01,10/1/2023,Thomas-Phillips,Clothing
777805,F,31-10-1959,204.01,2/3/2023,Garza Inc,Clothing
292323,F,19-10-2005,167.67,22-01-2023,"Wilson, Green and Knapp",Clothing
403825,F,2/11/1949,97.93,22-07-2023,Willis-Schwartz,Market
907222,,19-10-2004,376.15,4/3/2023,Cox-Allen,Electronics
331730,F,23-10-1990,230.89,8/3/2023,Perry-Knox,Travel
599270,F,20-10-2001,940.21,1/6/2023,"Ramirez, Bautista and Jones",Travel
944778,,30-10-1963,160.46,1/9/2023,"Williams, Salinas and Powell",Clothing
90446,M,22-10-1995,937.35,10/6/2023,Johnson-Padilla,Electronics
729781,M,2/11/1948,493.47,15-05-2023,"Allen, Maldonado and Hill",Electronics
80095,M,29-10-1967,92.82,30-05-2023,"Mendoza, Austin and Campbell",Restaurant
432969,M,22-10-1995,53.89,14-08-2023,Lewis-Collins,Clothing
10246,M,20-10-2003,2631.7,6/3/2023,Armstrong Inc,Travel
210008,M,21-10-1999,162.26,7/5/2023,Blevins PLC,Cosmetic
894827,M,21-10-1999,723.86,7/7/2023,"Lewis, Barnes and Allen",Electronics
156268,F,1/11/1953,2816.19,1/7/2023,"Wallace, Martin and Lawson",Travel
616705,F,28-10-1970,30.43,23-01-2023,Hess-Gonzalez,Restaurant
116075,,20-10-2000,249.56,6/7/2023,Williams-Avila,Clothing
728833,F,23-10-1988,689.36,11/8/2023,Thomas Inc,Electronics
594020,F,1/11/1954,122.85,5/1/2023,"Miller, Henderson and Lee",Market
800596,M,23-10-1988,461.04,6/10/2023,Greene Ltd,Electronics
599777,M,27-10-1973,60.91,14-01-2023,Weaver LLC,Cosmetic
420552,F,24-10-1987,1641.76,9/1/2023,Garza and Sons,Travel
411260,M,21-10-1996,1853.98,23-04-2023,Ramos-Gonzalez,Travel
740696,F,2/11/1948,312.88,4/6/2023,Lambert-Thomas,Travel
96041,M,31-10-1956,54.32,1/2/2023,"Robles, Williams and Kelly",Market
33590,F,24-10-1984,249.08,9/9/2023,"Thomas, Brown and Conway",Clothing
47905,F,30-10-1962,937.61,24-03-2023,Summers-Jacobs,Electronics
57349,,29-10-1964,2031.26,23-02-2023,"Gomez, Daniel and Cruz",Travel
316851,M,29-10-1967,755.25,22-04-2023,Sawyer Ltd,Electronics
651328,F,27-10-1975,66.72,18-03-2023,Brown PLC,Cosmetic
481119,F,28-10-1971,114.25,25-01-2023,Martin PLC,Market
393236,M,27-10-1972,32,7/3/2023,"Patel, Sparks and Harmon",Restaurant
684332,F,30-10-1962,454.46,21-09-2023,"Parsons, Clark and Cook",Market
44820,F,2/11/1951,61.88,29-04-2023,Peters Ltd,Restaurant
456038,M,25-10-1981,633.06,20-07-2023,"Miller, Kim and Morgan",Travel
892215,F,20-10-2003,92.5,3/6/2023,"Knight, Hooper and Bowman",Cosmetic
673420,F,22-10-1992,2617.06,20-08-2023,Swanson and Sons,Travel
112588,F,29-10-1966,24.19,5/7/2023,Peterson-Hudson,Restaurant
258892,M,21-10-1996,39.23,16-06-2023,Campbell-Campbell,Clothing
956422,M,28-10-1971,238.81,29-04-2023,"Martinez, Lopez and Aguilar",Electronics
971856,M,23-10-1989,496.07,18-05-2023,Caldwell and Sons,Market
75556,M,1/11/1954,173.27,31-08-2023,Wells-Cummings,Clothing
949640,M,1/11/1955,819.05,25-06-2023,"Sweeney, Campbell and Harper",Electronics
274627,F,20-10-2003,104.38,12/9/2023,Browning PLC,Cosmetic
246774,F,21-10-1997,141.03,1/1/2023,"Stephens, Middleton and Rivas",Cosmetic
651797,,29-10-1966,298.22,4/6/2023,"Maddox, Gay and James",Clothing
389951,M,26-10-1979,83.11,8/5/2023,Kennedy-Martinez,Restaurant
442945,M,1/11/1953,101.09,3/9/2023,Lang-Brown,Cosmetic
58777,F,21-10-1999,44.78,11/6/2023,Martin-Flores,Clothing
175323,M,27-10-1974,61.12,25-06-2023,Osborn LLC,Restaurant
760466,M,21-10-1997,205.57,27-02-2023,"Dunn, Pace and Jackson",Clothing
769218,,23-10-1989,32.48,11/2/2023,"White, Green and Coleman",Restaurant
760586,M,20-10-2001,401,17-07-2023,"Andrews, Clarke and Gray",Market
989193,F,30-10-1961,74.16,22-07-2023,Munoz-Wise,Cosmetic
202786,F,30-10-1962,1051,5/7/2023,Jones-Rice,Travel
577786,F,30-10-1962,178.54,20-06-2023,"Lewis, Taylor and Stokes",Market
108459,M,23-10-1991,395.9,29-03-2023,Green-Kidd,Market
548359,M,29-10-1966,1119.18,24-08-2023,Martinez-Reed,Travel
657823,F,2/11/1949,230.05,30-06-2023,Russell Ltd,Clothing
466847,F,28-10-1969,2183.06,30-08-2023,Ramirez PLC,Travel
246576,F,1/11/1955,117.87,30-08-2023,"Butler, Henderson and Kemp",Cosmetic
88721,M,2/11/1949,480.38,23-01-2023,Sheppard-Giles,Market
418872,M,31-10-1957,248.42,25-06-2023,"Edwards, Patrick and Smith",Market
88506,M,1/11/1954,424.52,4/9/2023,Burton LLC,Market
614310,M,26-10-1979,85.78,21-05-2023,"Wood, Johnson and Watson",Restaurant
446325,M,21-10-1996,2936.11,15-06-2023,Leon Inc,Travel
268765,M,29-10-1965,149.17,26-08-2023,Harris and Sons,Cosmetic
413834,,28-10-1968,171.79,15-08-2023,Lewis Inc,Clothing
942952,M,1/11/1953,1213.83,23-09-2023,"Murray, Wood and Stevens",Travel
378372,F,23-10-1991,94.32,8/8/2023,"Larson, Rangel and Martin",Restaurant
535704,M,20-10-2000,58.35,30-03-2023,Jones-Bernard,Market
325443,M,25-10-1980,193.84,7/2/2023,Martinez-Smith,Market
112308,F,2/11/1951,17.72,15-04-2023,"Anderson, Gregory and Phillips",Restaurant
631567,F,1/11/1955,145.67,7/1/2023,Harris LLC,Travel
505519,F,26-10-1978,2645.9,3/4/2023,"Stuart, Tran and Larson",Travel
469332,F,1/11/1952,267.55,25-02-2023,Ellis-Thomas,Market
669848,,30-10-1963,156.13,21-05-2023,"Huff, Melton and Powers",Cosmetic
744481,M,21-10-1996,17.96,12/1/2023,Gonzalez and Sons,Restaurant
818270,F,21-10-1999,1345.51,13-04-2023,"Hickman, Lopez and Ward",Travel
5786,M,28-10-1969,775.66,25-01-2023,Brown-Goodman,Electronics
996621,M,25-10-1982,2893.73,17-05-2023,"Mccarthy, Mcdaniel and Black",Travel
682177,F,21-10-1999,186.61,1/7/2023,Rivera-Smith,Cosmetic
442960,M,27-10-1973,1404.4,29-08-2023,Gonzalez-Fowler,Travel
178956,F,29-10-1965,87.66,11/4/2023,Carlson-King,Restaurant
596826,M,25-10-1980,154.67,22-02-2023,Mack-Ray,Market
377981,M,22-10-1995,186.2,14-03-2023,Flores-Howard,Clothing
869501,M,28-10-1970,95.93,27-07-2023,Trevino Ltd,Electronics
615833,F,24-10-1987,84.11,20-02-2023,"Barrera, Silva and Coleman",Market
379764,M,24-10-1986,642.92,7/2/2023,Reyes-Flowers,Electronics
54509,F,22-10-1993,2948.23,22-02-2023,"Mccoy, Smith and Love",Travel
99597,M,19-10-2005,178.1,19-07-2023,Holmes-Martinez,Travel
439105,F,20-10-2000,824.34,6/8/2023,Jackson-Johnson,Electronics
989740,F,20-10-2003,178.2,25-04-2023,Williams-Martinez,Cosmetic
755706,F,2/11/1949,140.97,24-07-2023,Lee Group,Travel
266251,F,23-10-1989,962.44,15-07-2023,White-Collins,Electronics
56059,F,20-10-2000,517.76,14-04-2023,"Lewis, Stewart and Mitchell",Electronics
947567,,25-10-1981,859.48,11/2/2023,Austin Group,Electronics
85134,M,20-10-2002,61.64,10/6/2023,Wilson Group,Electronics
799409,F,27-10-1973,279.93,17-07-2023,"Brown, Waller and Alvarez",Clothing
433956,M,21-10-1996,53.61,15-05-2023,Garner PLC,Restaurant
948915,M,30-10-1961,501.06,8/4/2023,Potter Ltd,Travel
633963,,20-10-2003,133.37,2/4/2023,"Perry, Benitez and Long",Clothing
582665,F,31-10-1958,18.5,14-01-2023,"Peterson, Dillon and Arellano",Restaurant
712114,F,31-10-1956,49.86,25-01-2023,Silva and Sons,Restaurant
103761,M,23-10-1991,24.37,9/3/2023,Dean-Price,Cosmetic
741118,F,28-10-1971,463.18,30-07-2023,Anthony-Green,Market
920913,F,22-10-1995,587.29,24-01-2023,Davenport-Green,Electronics
260446,M,24-10-1985,41.1,25-02-2023,Morrison-Ochoa,Restaurant
186777,F,20-10-2003,86.41,19-09-2023,Lewis-Kelly,Restaurant
692434,M,22-10-1992,68.38,29-09-2023,Sanchez LLC,Restaurant
739431,F,22-10-1993,57.74,11/6/2023,Kennedy LLC,Cosmetic
877866,M,29-10-1964,298.38,8/1/2023,Graham-Jones,Clothing
403220,F,25-10-1981,203.2,24-04-2023,Hall-Maxwell,Electronics
422938,F,27-10-1973,235.19,28-04-2023,Davis-Gonzalez,Clothing
311850,F,30-10-1960,13.44,23-08-2023,"Martinez, Washington and Walter",Restaurant
501811,M,29-10-1964,39.62,5/4/2023,"Simpson, Moore and Morris",Restaurant
255960,M,29-10-1965,191.9,18-04-2023,Lambert PLC,Clothing
291405,F,26-10-1978,19.92,10/3/2023,Williams Group,Restaurant
936270,F,31-10-1959,112.37,8/3/2023,George-Church,Clothing
516876,M,21-10-1996,950.33,4/6/2023,"Long, Petersen and Hernandez",Travel
971486,M,26-10-1977,45.32,12/5/2023,Duke and Sons,Cosmetic
130055,M,31-10-1956,174.67,20-08-2023,"Myers, Wong and Smith",Cosmetic
524145,M,27-10-1972,848.41,11/6/2023,Edwards Ltd,Electronics
369366,M,1/11/1955,92.06,20-04-2023,Flores PLC,Restaurant
1942,,22-10-1993,435.86,7/4/2023,Price-Morgan,Electronics
582892,M,25-10-1980,122.28,7/6/2023,Pierce-Lee,Clothing
594899,F,28-10-1969,59.25,2/5/2023,"Cooke, Jennings and Rodriguez",Restaurant
810615,M,20-10-2000,198.29,16-08-2023,Franklin-Camacho,Cosmetic
348626,F,31-10-1959,121.76,31-05-2023,"Simmons, Jackson and Robertson",Market
836934,M,24-10-1986,40.78,26-06-2023,Benjamin PLC,Cosmetic
694871,F,29-10-1964,216.31,26-08-2023,Kim Inc,Clothing
272207,F,30-10-1963,297.11,27-05-2023,Wilson Inc,Clothing
609141,M,28-10-1968,2768.1,20-09-2023,"Stewart, Burns and Bryant",Travel
954291,F,24-10-1986,89.07,21-02-2023,"Buckley, Cooper and Phillips",Restaurant
61586,F,25-10-1981,500.84,18-06-2023,"Case, Parks and Thompson",Electronics
399468,M,1/11/1955,24.31,19-03-2023,"Hogan, Payne and Cross",Restaurant
700055,F,20-10-2001,60.69,7/5/2023,"Shepard, Harris and Gibson",Clothing
276644,M,21-10-1996,267.46,17-06-2023,Carroll Group,Clothing
60185,M,28-10-1968,1999.3,25-02-2023,Shaw-Young,Travel
449363,M,26-10-1979,117.41,30-09-2023,"Franco, Gillespie and Green",Cosmetic
206665,,22-10-1994,477.04,5/10/2023,Jones-Smith,Travel
35667,M,2/11/1948,892.51,1/4/2023,"Myers, Johnson and Smith",Electronics
579862,M,31-10-1957,137.26,3/5/2023,Maxwell-Lawson,Cosmetic
21905,M,2/11/1950,194.81,25-07-2023,Whitaker Ltd,Cosmetic
331006,M,31-10-1959,379.22,25-05-2023,Fox Ltd,Electronics
798310,F,19-10-2005,182.36,29-07-2023,Howell-Miller,Clothing
716952,F,26-10-1977,2809.83,20-05-2023,Bailey Ltd,Travel
575106,F,24-10-1984,182.25,13-05-2023,"Mccoy, Evans and Rodriguez",Cosmetic
575518,M,25-10-1983,431.8,1/5/2023,Wilson and Sons,Travel
318922,M,23-10-1991,48.24,12/3/2023,Chavez-Hubbard,Cosmetic
317195,,26-10-1977,84.69,7/7/2023,Estrada-Carey,Clothing
699025,F,23-10-1990,79.08,30-05-2023,James Group,Cosmetic
210471,M,29-10-1965,94.38,11/5/2023,"Riddle, Butler and White",Restaurant
135081,F,21-10-1996,171.08,5/1/2023,"Owen, Young and Butler",Electronics
802686,,27-10-1973,189.73,12/7/2023,Moody and Sons,Cosmetic
867167,F,28-10-1968,1839.38,20-02-2023,Webb-Morgan,Travel
356730,M,29-10-1967,955.12,28-07-2023,"Yang, Evans and Gutierrez",Electronics
846845,M,19-10-2004,63.22,14-09-2023,Miller and Sons,Restaurant
696121,F,29-10-1967,199.35,23-07-2023,Patrick-Williams,Cosmetic
465213,M,30-10-1962,426.26,15-08-2023,Jensen-Wallace,Electronics
185739,M,22-10-1992,628.18,31-05-2023,"Shaffer, Stone and Mccann",Electronics
635755,F,25-10-1981,200.6,30-09-2023,"Valenzuela, Richardson and Fleming",Market
91289,F,31-10-1958,36.03,21-06-2023,Short-Stewart,Cosmetic
796916,M,27-10-1972,37.52,19-05-2023,Coleman-Mclaughlin,Restaurant
162799,M,20-10-2001,33.14,10/4/2023,"Bradford, Barton and Rodriguez",Restaurant
297540,F,28-10-1969,786.68,21-09-2023,Wilkinson Group,Electronics
781665,M,2/11/1949,30.45,13-07-2023,"Arnold, Long and Thompson",Clothing
129474,F,26-10-1976,107.12,15-07-2023,Jackson and Sons,Market
948426,,1/11/1955,1266.28,31-08-2023,Pacheco-Gross,Travel
521238,M,21-10-1998,1484.24,10/5/2023,"Frank, Young and Pittman",Travel
543493,,30-10-1960,2565.74,11/9/2023,Garrison Inc,Travel
427973,F,22-10-1993,2932.37,30-04-2023,Smith-Martin,Travel
84698,F,21-10-1996,51.98,13-01-2023,Cunningham Group,Restaurant
973224,M,20-10-2001,174.35,25-06-2023,Guerra-Moore,Clothing
73876,M,26-10-1979,665.98,11/8/2023,Ortega-Elliott,Electronics
764892,F,31-10-1958,1352.01,8/5/2023,Levine-Young,Travel
355808,F,31-10-1956,50.08,10/5/2023,Howard-Deleon,Restaurant
451597,F,30-10-1961,47.96,12/3/2023,Guerrero-Poole,Restaurant
91076,F,30-10-1962,64.1,27-05-2023,"Arroyo, Conley and Farrell",Cosmetic
798239,,1/11/1954,231.06,21-03-2023,Atkinson LLC,Clothing
229014,F,21-10-1998,425.81,6/4/2023,Jones-Fowler,Electronics
373021,F,29-10-1965,25.39,4/4/2023,"Taylor, Smith and Smith",Cosmetic
155278,F,27-10-1974,147.61,19-01-2023,Harmon-Miller,Travel
142834,M,23-10-1989,134.64,30-07-2023,Jones-Chase,Clothing
467773,F,24-10-1985,965.09,4/8/2023,"Watkins, Mcdowell and Campbell",Travel
726476,M,2/11/1948,98.77,6/4/2023,"Green, Gilbert and Velasquez",Cosmetic
746927,F,28-10-1968,248.26,9/10/2023,Hamilton Inc,Clothing
263996,,29-10-1967,10.96,21-05-2023,"Peters, Burgess and Cook",Restaurant
964381,M,22-10-1994,32.26,3/6/2023,Solis Ltd,Restaurant
256678,F,24-10-1985,54.87,27-05-2023,Lee Group,Restaurant
519795,F,31-10-1956,181.01,24-02-2023,Moses-Parks,Clothing
657246,F,25-10-1980,250.4,29-08-2023,Johnson LLC,Clothing
181062,F,27-10-1974,200.55,25-01-2023,Flores LLC,Clothing
372695,M,1/11/1955,82.42,26-06-2023,"Smith, Martin and Anderson",Restaurant
48497,M,27-10-1973,580.35,17-08-2023,Schmidt-Anderson,Travel
486878,F,26-10-1976,12.18,25-07-2023,Fernandez-Flores,Cosmetic
701670,F,29-10-1965,386.04,16-03-2023,Moore PLC,Travel
479809,F,2/11/1951,154.12,18-06-2023,Davis Group,Clothing
770349,F,24-10-1984,458.36,8/10/2023,"Johnson, Johnson and Villegas",Electronics
67621,F,25-10-1983,36.43,21-05-2023,"Koch, Murray and Rowe",Restaurant
753572,M,21-10-1996,31.49,10/5/2023,Hall-Wall,Cosmetic
691480,M,25-10-1981,16.24,24-01-2023,"Juarez, Williams and Lawson",Restaurant
422519,M,20-10-2003,795.32,13-09-2023,"Johnson, Shepard and Riley",Travel
661553,F,20-10-2003,195.38,22-03-2023,"Copeland, Cameron and Thompson",Clothing
125510,M,27-10-1974,837.56,7/4/2023,Walker and Sons,Electronics
695689,F,25-10-1980,265.42,1/8/2023,Turner PLC,Clothing
35964,,23-10-1988,284.72,24-05-2023,"Marquez, Williams and Haney",Market
25003,F,25-10-1980,220.38,5/10/2023,Franklin LLC,Market
221243,M,31-10-1956,23.24,23-02-2023,"Poole, Rodriguez and Gates",Restaurant
42909,M,24-10-1984,2588.46,7/10/2023,Harris Group,Travel
346457,M,1/11/1953,313.24,16-09-2023,"Hodges, Evans and Kim",Market
712941,F,30-10-1961,46.03,13-04-2023,Smith and Sons,Restaurant
927682,M,21-10-1998,47.34,23-04-2023,"Martin, Barnes and Miller",Market
610721,M,24-10-1984,59.89,2/7/2023,Dixon-Cooper,Clothing
532839,F,1/11/1954,381.39,21-04-2023,"Sanders, Smith and Oneal",Market
476697,F,25-10-1980,10.62,29-05-2023,Mathews and Sons,Cosmetic
647091,F,21-10-1999,128.84,27-09-2023,Kim Inc,Market
3117,M,22-10-1994,24.96,16-07-2023,"Hensley, Morris and Nelson",Cosmetic
160959,M,19-10-2004,205.52,16-06-2023,Rodgers-Patel,Clothing
158075,M,31-10-1957,32.39,13-06-2023,Thomas Ltd,Cosmetic
199589,F,27-10-1972,1870.99,11/2/2023,Crawford-Mooney,Travel
887022,M,29-10-1967,265.04,10/2/2023,Lawrence-Rios,Market
308201,M,25-10-1983,466.74,21-02-2023,Mendoza-Atkinson,Market
505502,F,1/11/1953,210.6,7/9/2023,Torres-Fry,Clothing
989139,M,27-10-1975,942.81,9/3/2023,"Harrington, Gibson and Armstrong",Electronics
107191,M,31-10-1957,668.33,4/1/2023,"Stephens, Holmes and Vega",Electronics
750264,M,23-10-1990,122.28,1/7/2023,"Roberts, Rogers and Henry",Electronics
321316,F,25-10-1982,63.6,27-09-2023,Aguilar-Rodriguez,Cosmetic
882162,M,22-10-1995,72.79,23-08-2023,Garrett PLC,Restaurant
28640,,24-10-1986,895.08,16-06-2023,Mosley-Randall,Electronics
407315,,31-10-1959,134.92,25-06-2023,"Gray, Rosales and White",Electronics
116268,F,21-10-1996,216.71,15-07-2023,"Bauer, Cross and Reilly",Market
717771,M,1/11/1954,742.03,9/2/2023,Hall-Wilkinson,Travel
275524,F,31-10-1959,722.07,1/6/2023,Mcmahon-Mack,Electronics
283538,F,27-10-1972,308.93,2/9/2023,"Anderson, Bryant and Sims",Market
694718,M,21-10-1998,281.63,30-01-2023,Kaiser Ltd,Clothing
483942,M,31-10-1959,202.72,9/3/2023,Ayala-Adams,Clothing
274180,F,1/11/1953,68.07,3/1/2023,Moyer LLC,Cosmetic
379236,F,23-10-1988,21.56,10/6/2023,Christian Group,Clothing
829810,F,2/11/1949,102.77,13-05-2023,Cooper PLC,Market
104784,F,22-10-1993,295.06,14-10-2023,"Wilcox, Mullen and Smith",Market
84161,F,24-10-1985,287.84,17-07-2023,"Schaefer, Lopez and Smith",Electronics
346194,F,25-10-1980,199.36,13-06-2023,Rose-Carrillo,Travel
950,F,2/11/1949,80.43,23-05-2023,Chase PLC,Market
944090,F,29-10-1966,43.84,17-03-2023,Herrera Inc,Clothing
324266,F,2/11/1948,42.26,12/1/2023,Hill Ltd,Restaurant
78199,M,24-10-1984,2514.71,16-04-2023,Perez-Macdonald,Travel
402555,F,27-10-1974,107.86,2/3/2023,Walsh Inc,Cosmetic
405486,M,25-10-1981,90.53,6/2/2023,Yates PLC,Restaurant
895855,M,22-10-1994,304.01,4/1/2023,Nelson LLC,Market
158992,,19-10-2005,52.76,13-02-2023,"Ortiz, Miller and Garcia",Restaurant
75950,F,28-10-1968,390.96,12/8/2023,James-Sanders,Electronics
259572,F,23-10-1990,212.74,21-07-2023,"Roth, Holt and Klein",Clothing
183490,M,29-10-1964,368.04,15-01-2023,Oneill-Bowers,Electronics
186243,,22-10-1993,666.4,24-08-2023,Chavez Inc,Travel
735133,F,28-10-1970,453.65,2/6/2023,Schmidt and Sons,Travel
73959,M,19-10-2005,352.34,6/2/2023,Patterson-Henderson,Travel
356816,F,21-10-1996,162.03,4/7/2023,"Adams, Bailey and Price",Cosmetic
625799,M,31-10-1958,66.68,28-03-2023,"Chavez, Bradley and Jones",Restaurant
919751,F,26-10-1978,259.45,7/8/2023,Vincent LLC,Clothing
518034,M,29-10-1964,953.84,14-03-2023,"Nelson, Carr and Reyes",Electronics
890224,M,22-10-1994,287.9,25-06-2023,"Andersen, Kim and Castaneda",Clothing
168523,F,25-10-1980,50.98,8/5/2023,Shannon Ltd,Clothing
500120,M,24-10-1984,299.92,27-02-2023,"Santos, Harding and Hammond",Market
924928,M,2/11/1951,1090.35,23-07-2023,"Smith, Watson and Gardner",Travel
85264,F,29-10-1967,134.32,26-06-2023,Atkins Group,Cosmetic
7010,,20-10-2003,610.69,23-04-2023,Larson-Carpenter,Electronics
524428,F,22-10-1992,15.93,24-01-2023,"Olson, Green and Gonzalez",Restaurant
160113,F,23-10-1991,93.4,1/2/2023,Matthews-Butler,Restaurant
15706,M,24-10-1986,775.56,22-02-2023,Cole Group,Electronics
359812,F,29-10-1967,98.32,8/3/2023,Coleman PLC,Restaurant
378940,F,20-10-2000,2241.25,18-03-2023,"Newton, Leonard and Hernandez",Travel
602612,M,21-10-1998,54.32,19-04-2023,"Brown, Anderson and White",Market
852673,F,25-10-1983,56.53,13-07-2023,Bowen and Sons,Restaurant
812165,F,26-10-1976,93.85,15-07-2023,Berger PLC,Restaurant
492273,F,30-10-1963,2324.58,19-07-2023,"Ortiz, Berger and Schultz",Travel
152841,M,1/11/1955,194.74,24-08-2023,Garcia and Sons,Market
622889,F,27-10-1973,33.34,13-07-2023,Martin-Davis,Restaurant
113973,F,29-10-1967,204.24,14-02-2023,"Barnett, Hall and Gilbert",Clothing
739820,F,19-10-2005,735.04,26-07-2023,Miller-Wagner,Electronics
962104,M,31-10-1958,122.47,5/2/2023,"Pineda, Crawford and Curry",Market
118302,M,23-10-1991,38.76,19-07-2023,Mann-Allen,Cosmetic
380436,F,31-10-1956,1234.99,27-04-2023,Gonzalez LLC,Travel
882614,F,31-10-1956,324.14,12/9/2023,Mcgee-Schmidt,Electronics
327342,F,22-10-1993,239.53,19-02-2023,Owens-Berry,Clothing
190906,M,24-10-1987,132.4,3/9/2023,"Perez, Wilson and Brown",Cosmetic
512470,M,21-10-1997,1388.59,26-06-2023,"Smith, King and Bennett",Travel
306096,F,25-10-1983,2845.34,30-06-2023,Lee-Taylor,Travel
147330,F,26-10-1978,17.8,30-06-2023,Lopez Group,Restaurant
869765,M,28-10-1971,768.52,15-06-2023,Jones-Evans,Electronics
188864,M,23-10-1990,138.32,18-01-2023,Brewer LLC,Clothing
3402,F,29-10-1965,222.46,23-09-2023,Johnson PLC,Clothing
778370,F,21-10-1996,382.72,11/7/2023,Hood-Taylor,Market
213446,M,29-10-1966,276.14,9/1/2023,Johnson and Sons,Clothing
482028,M,31-10-1959,50.99,27-04-2023,Middleton-Williams,Restaurant
887054,F,29-10-1966,37.02,13-05-2023,"Frank, Ross and Stewart",Restaurant
6870,,24-10-1984,84.27,1/4/2023,"Morris, Davis and Pratt",Cosmetic
461810,M,28-10-1970,229.94,5/2/2023,"Meyers, Santiago and Freeman",Market
113945,F,22-10-1994,333.03,15-03-2023,"Hughes, Avila and Nelson",Market
859858,F,22-10-1993,261.46,5/7/2023,"Webb, Henderson and Smith",Clothing
745921,,26-10-1976,59.27,14-04-2023,Banks Ltd,Clothing
960498,F,27-10-1972,732.95,7/10/2023,"Gray, Mack and White",Electronics
367504,F,26-10-1979,58.62,6/6/2023,"Rowe, Garcia and Jones",Cosmetic
432887,F,21-10-1999,68.6,6/6/2023,Cook and Sons,Electronics
321294,F,1/11/1955,182.68,9/1/2023,Ritter PLC,Cosmetic
972418,F,1/11/1955,69.05,5/4/2023,Jones and Sons,Restaurant
55922,M,27-10-1973,485.64,9/3/2023,Crane LLC,Market
454002,F,1/11/1954,300.21,21-09-2023,"Allen, Duncan and Jarvis",Electronics
790537,M,27-10-1973,20.87,6/10/2023,"Grant, Powell and Ramirez",Restaurant
